Image_ID,Date,Formation_name,Age,SAMPLE_ID,Shell_ID,Colony_ID,Genus,Species
MHR.5078,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,22,2,Microporella,speculum
MHR.5079,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,22,2,Microporella,speculum
MHR.5080,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,22,2,Microporella,speculum
MHR.5081,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,22,2,Microporella,speculum
MHR.5082,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,22,2,Microporella,speculum
MHR.5107,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,27,2,Microporella,speculum
MHR.5108,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,27,2,Microporella,speculum
MHR.5109,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,27,2,Microporella,speculum
MHR.5110,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,27,2,Microporella,speculum
MHR.5111,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,27,2,Microporella,speculum
MHR.5112,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,27,2,Microporella,speculum
MHR.5113,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,29,2,Microporella,speculum
MHR.5114,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,29,2,Microporella,speculum
MHR.5115,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,29,2,Microporella,speculum
MHR.5116,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,29,2,Microporella,speculum
MHR.5117,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,29,2,Microporella,speculum
MHR.5118,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,29,3,Microporella,speculum
MHR.5119,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,29,3,Microporella,speculum
MHR.5120,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,29,3,Microporella,speculum
MHR.5132,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,31,13,Microporella,speculum
MHR.5133,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,31,13,Microporella,speculum
MHR.5134,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,31,14,Microporella,speculum
MHR.5135,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,31,14,Microporella,speculum
MHR.5136,04/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,31,14,Microporella,speculum
MHR.5137,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,32,13,Microporella,speculum
MHR.5138,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,32,13,Microporella,speculum
MHR.5139,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,32,13,Microporella,speculum
MHR.5140,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,32,13,Microporella,speculum
MHR.5141,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,32,13,Microporella,speculum
MHR.5142,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,32,13,Microporella,speculum
MHR.5143,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,32,13,Microporella,speculum
MHR.5144,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,32,13,Microporella,speculum
MHR.5151,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,33,2,Microporella,speculum
MHR.5152,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,33,2,Microporella,speculum
MHR.5153,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,33,2,Microporella,speculum
MHR.5154,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,33,2,Microporella,speculum
MHR.5155,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,33,2,Microporella,speculum
MHR.5156,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,33,2,Microporella,speculum
MHR.5157,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,2,Microporella,speculum
MHR.5158,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,2,Microporella,speculum
MHR.5158,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,2,Microporella,speculum
MHR.5159,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,2,Microporella,speculum
MHR.5160,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,2,Microporella,speculum
MHR.5161,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,2,Microporella,speculum
MHR.5162,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,2,Microporella,speculum
MHR.5163,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,2,Microporella,speculum
MHR.5164,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,2,Microporella,speculum
MHR.5165,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,2,Microporella,speculum
MHR.5166,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,2,Microporella,speculum
MHR.5167,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,4,Microporella,speculum
MHR.5168,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,4,Microporella,speculum
MHR.5169,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,4,Microporella,speculum
MHR.5170,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,4,Microporella,speculum
MHR.5171,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,4,Microporella,speculum
MHR.5172,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,4,Microporella,speculum
MHR.5173,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,4,Microporella,speculum
MHR.5174,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,4,Microporella,speculum
MHR.5175,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,5,Microporella,speculum
MHR.5176,09/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,5,Microporella,speculum
MHR.5185,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,11,Microporella,speculum
MHR.5186,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,11,Microporella,speculum
MHR.5188,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,19,Microporella,speculum
MHR.5189,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,19,Microporella,speculum
MHR.5190,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,30,19,Microporella,speculum
MHR.5191,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,2,1,Microporella,speculum
MHR.5192,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,2,1,Microporella,speculum
MHR.5193,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,2,3,Microporella,speculum
MHR.5194,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,2,3,Microporella,speculum
MHR.5195,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,8,4,Microporella,speculum
MHR.5196,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,8,4,Microporella,speculum
MHR.5197,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,8,4,Microporella,speculum
MHR.5198,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,8,4,Microporella,speculum
MHR.5199,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,8,4,Microporella,speculum
MHR.5200,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,8,4,Microporella,speculum
MHR.5201,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,8,4,Microporella,speculum
MHR.5202,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,8,4,Microporella,speculum
MHR.5203,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,11,9,Microporella,speculum
MHR.5204,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,11,9,Microporella,speculum
MHR.5205,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,11,9,Microporella,speculum
MHR.5206,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,11,9,Microporella,speculum
MHR.5207,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,14,3,Microporella,speculum
MHR.5208,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,14,3,Microporella,speculum
MHR.5209,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,14,3,Microporella,speculum
MHR.5210,11/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,14,3,Microporella,speculum
MHR.5211,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,13,2,Microporella,speculum
MHR.5212,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,13,2,Microporella,speculum
MHR.5213,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,13,3,Microporella,speculum
MHR.5214,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,13,3,Microporella,speculum
MHR.5215,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,13,3,Microporella,speculum
MHR.5216,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,13,3,Microporella,speculum
MHR.5217,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,13,4,Microporella,speculum
MHR.5218,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,13,4,Microporella,speculum
MHR.5219,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,13,4,Microporella,speculum
MHR.5220,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,13,4,Microporella,speculum
MHR.5221,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,13,4,Microporella,speculum
MHR.5222,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,13,4,Microporella,speculum
MHR.5223,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,13,4,Microporella,speculum
MHR.5224,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.31,13,4,Microporella,speculum
MHR.5229,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,2,11,Microporella,speculum
MHR.5230,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,2,11,Microporella,speculum
MHR.5231,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5232,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5233,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5234,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5235,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5236,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5237,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5238,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5239,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5240,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5241,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5242,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5243,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5244,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5245,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5246,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5247,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5248,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5249,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5250,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,9,Microporella,speculum
MHR.5251,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,12,Microporella,speculum
MHR.5252,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,12,Microporella,speculum
MHR.5253,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,12,Microporella,speculum
MHR.5254,12/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,12,Microporella,speculum
MHR.5255,18/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,13,Microporella,speculum
MHR.5256,18/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,13,Microporella,speculum
MHR.5257,18/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,1,Microporella,speculum
MHR.5258,18/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,1,Microporella,speculum
MHR.5259,18/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,1,Microporella,speculum
MHR.5260,18/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,1,Microporella,speculum
MHR.5263,18/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,6,Microporella,speculum
MHR.5264,18/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,10,6,Microporella,speculum
MHR.5269,18/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,7,9,Microporella,speculum
MHR.5270,18/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,7,9,Microporella,speculum
MHR.5271,18/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,7,9,Microporella,speculum
MHR.5272,18/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,7,9,Microporella,speculum
MHR.5273,18/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,7,9,Microporella,speculum
MHR.5274,18/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,7,9,Microporella,speculum
MHR.5275,18/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,7,9,Microporella,speculum
MHR.5276,18/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,7,9,Microporella,speculum
MHR.5281,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,1,Microporella,speculum
MHR.5282,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,1,Microporella,speculum
MHR.5283,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,1,Microporella,speculum
MHR.5284,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,1,Microporella,speculum
MHR.5285,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,4,Microporella,speculum
MHR.5286,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,4,Microporella,speculum
MHR.5287,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,4,Microporella,speculum
MHR.5288,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,4,Microporella,speculum
MHR.5289,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,4,Microporella,speculum
MHR.5290,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,4,Microporella,speculum
MHR.5291,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,4,Microporella,speculum
MHR.5292,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,4,Microporella,speculum
MHR.5293,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,4,Microporella,speculum
MHR.5294,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,4,Microporella,speculum
MHR.5295,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,4,Microporella,speculum
MHR.5296,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,4,Microporella,speculum
MHR.5297,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,5,Microporella,speculum
MHR.5298,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,5,Microporella,speculum
MHR.5299,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,5,Microporella,speculum
MHR.5300,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,5,Microporella,speculum
MHR.5301,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,14,Microporella,speculum
MHR.5302,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,14,Microporella,speculum
MHR.5303,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,15,Microporella,speculum
MHR.5304,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,15,Microporella,speculum
MHR.5305,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,15,Microporella,speculum
MHR.5306,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,9,15,Microporella,speculum
MHR.5307,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,12,Microporella,speculum
MHR.5308,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,12,Microporella,speculum
MHR.5309,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,12,Microporella,speculum
MHR.5310,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,12,Microporella,speculum
MHR.5311,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,16,Microporella,speculum
MHR.5312,01/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,16,Microporella,speculum
MHR.5313,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,19,Microporella,speculum
MHR.5314,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,19,Microporella,speculum
MHR.5315,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,20,Microporella,speculum
MHR.5316,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,20,Microporella,speculum
MHR.5317,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,22,Microporella,speculum
MHR.5318,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,22,Microporella,speculum
MHR.5319,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,24,Microporella,speculum
MHR.5320,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,24,Microporella,speculum
MHR.5321,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,24,Microporella,speculum
MHR.5322,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,24,Microporella,speculum
MHR.5323,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,24,Microporella,speculum
MHR.5324,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,24,Microporella,speculum
MHR.5325,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,24,Microporella,speculum
MHR.5326,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,24,Microporella,speculum
MHR.5327,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,28,Microporella,speculum
MHR.5328,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,6,28,Microporella,speculum
MHR.5329,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,5,1,Microporella,speculum
MHR.5330,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,5,1,Microporella,speculum
MHR.5331,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,5,1,Microporella,speculum
MHR.5332,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,5,1,Microporella,speculum
MHR.5333,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,5,1,Microporella,speculum
MHR.5334,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,5,1,Microporella,speculum
MHR.5335,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,5,1,Microporella,speculum
MHR.5336,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,5,1,Microporella,speculum
MHR.5337,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,5,1,Microporella,speculum
MHR.5338,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,5,1,Microporella,speculum
MHR.5339,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,5,1,Microporella,speculum
MHR.5340,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,5,1,Microporella,speculum
MHR.5341,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,5,7,Microporella,speculum
MHR.5342,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,5,7,Microporella,speculum
MHR.5343,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,5,7,Microporella,speculum
MHR.5344,02/07/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.32,5,7,Microporella,speculum
