"Image_ID","Date","Formation","Age","Sample_ID","Shell_ID","Colony_ID","Genus","Species","X","binomial","ID"
"MHR.4607","21/02/2020","LCSB","Pleistocene","9.29","34",10,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_34_10"
"MHR.4608","21/02/2020","LCSB","Pleistocene","9.29","34",10,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_34_10"
"MHR.4609","21/02/2020","LCSB","Pleistocene","9.29","34",110,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_34_110"
"MHR.4610","21/02/2020","LCSB","Pleistocene","9.29","34",110,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_34_110"
"MHR.4611","21/02/2020","LCSB","Pleistocene","9.29","34",110,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_34_110"
"MHR.4612","21/02/2020","LCSB","Pleistocene","9.29","34",110,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_34_110"
"MHR.4613","21/02/2020","LCSB","Pleistocene","9.29","34",110,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_34_110"
"MHR.4614","21/02/2020","LCSB","Pleistocene","9.29","34",110,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_34_110"
"MHR.4615","21/02/2020","LCSB","Pleistocene","9.29","44",1,"Microporella","speculum",NA,"Microporella_speculum","9.29_44_1"
"MHR.4616","21/02/2020","LCSB","Pleistocene","9.29","44",1,"Microporella","speculum",NA,"Microporella_speculum","9.29_44_1"
"MHR.4617","21/02/2020","LCSB","Pleistocene","9.29","44",1,"Microporella","speculum",NA,"Microporella_speculum","9.29_44_1"
"MHR.4618","21/02/2020","LCSB","Pleistocene","9.29","44",1,"Microporella","speculum",NA,"Microporella_speculum","9.29_44_1"
"MHR.4619","21/02/2020","LCSB","Pleistocene","9.29","44",1,"Microporella","speculum",NA,"Microporella_speculum","9.29_44_1"
"MHR.4620","21/02/2020","LCSB","Pleistocene","9.29","44",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_44_2"
"MHR.4621","21/02/2020","LCSB","Pleistocene","9.29","44",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_44_2"
"MHR.4622","21/02/2020","LCSB","Pleistocene","9.29","44",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_44_2"
"MHR.4623","21/02/2020","LCSB","Pleistocene","9.29","47",4,"Microporella","speculum",NA,"Microporella_speculum","9.29_47_4"
"MHR.4624","21/02/2020","LCSB","Pleistocene","9.29","47",4,"Microporella","speculum",NA,"Microporella_speculum","9.29_47_4"
"MHR.4625","21/02/2020","LCSB","Pleistocene","9.29","33",12,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_33_12"
"MHR.4626","21/02/2020","LCSB","Pleistocene","9.29","33",12,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_33_12"
"MHR.4627","21/02/2020","LCSB","Pleistocene","9.29","33",13,"Microporella","speculum",NA,"Microporella_speculum","9.29_33_13"
"MHR.4628","21/04/2020","LCSB","Pleistocene","9.29","49",13,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_49_13"
"MHR.4629","21/04/2020","LCSB","Pleistocene","9.29","49",13,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_49_13"
"MHR.4630","21/04/2020","LCSB","Pleistocene","9.29","49",130,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_49_130"
"MHR.4631","21/04/2020","LCSB","Pleistocene","9.29","49",130,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_49_130"
"MHR.4632","21/04/2020","LCSB","Pleistocene","9.29","49",130,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_49_130"
"MHR.4633","21/04/2020","LCSB","Pleistocene","9.29","49",130,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_49_130"
"MHR.4634","21/04/2020","LCSB","Pleistocene","9.29","49",130,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_49_130"
"MHR.4635","21/04/2020","LCSB","Pleistocene","9.29","49",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_49_1"
"MHR.4636","21/04/2020","LCSB","Pleistocene","9.29","39",111,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_39_111"
"MHR.4637","21/04/2020","LCSB","Pleistocene","9.29","39",111,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_39_111"
"MHR.4638","21/04/2020","LCSB","Pleistocene","9.29","39",111,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_39_111"
"MHR.4639","21/04/2020","LCSB","Pleistocene","9.29","39",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_39_1"
"MHR.4640","21/04/2020","LCSB","Pleistocene","9.29","39",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_39_1"
"MHR.4641","21/04/2020","LCSB","Pleistocene","9.29","39",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_39_1"
"MHR.4642","21/04/2020","LCSB","Pleistocene","9.29","39",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_39_1"
"MHR.4643","21/04/2020","LCSB","Pleistocene","9.29","39",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_39_1"
"MHR.4644","21/04/2020","LCSB","Pleistocene","9.29","39",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_39_1"
"MHR.4645","21/04/2020","LCSB","Pleistocene","9.29","39",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_39_1"
"MHR.4646","21/04/2020","LCSB","Pleistocene","9.29","43",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_43_4"
"MHR.4647","21/04/2020","LCSB","Pleistocene","9.29","43",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_43_4"
"MHR.4648","21/04/2020","LCSB","Pleistocene","9.29","43",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_43_4"
"MHR.4649","21/04/2020","LCSB","Pleistocene","9.29","43",10,"Microporella","speculum",NA,"Microporella_speculum","9.29_43_10"
"MHR.4650","21/04/2020","LCSB","Pleistocene","9.29","43",10,"Microporella","speculum",NA,"Microporella_speculum","9.29_43_10"
"MHR.4651","21/04/2020","LCSB","Pleistocene","9.29","41",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_41_2"
"MHR.4652","21/04/2020","LCSB","Pleistocene","9.29","41",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_41_2"
"MHR.4653","21/04/2020","LCSB","Pleistocene","9.29","41",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_41_2"
"MHR.4654","21/04/2020","LCSB","Pleistocene","9.29","41",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_41_2"
"MHR.4655","21/04/2020","LCSB","Pleistocene","9.29","41",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_41_2"
"MHR.4656","21/04/2020","LCSB","Pleistocene","9.29","41",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_41_2"
"MHR.4657","21/04/2020","LCSB","Pleistocene","9.29","41",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_41_2"
"MHR.4658","21/04/2020","LCSB","Pleistocene","9.29","41",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_41_2"
"MHR.4659","21/04/2020","LCSB","Pleistocene","9.29","41",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_41_2"
"MHR.4660","21/04/2020","LCSB","Pleistocene","9.29","41",6,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_41_6"
"MHR.4661","21/04/2020","LCSB","Pleistocene","9.29","41",6,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_41_6"
"MHR.4662","21/04/2020","LCSB","Pleistocene","9.29","41",6,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_41_6"
"MHR.4663","21/04/2020","LCSB","Pleistocene","9.29","41",6,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_41_6"
"MHR.4664","21/04/2020","LCSB","Pleistocene","9.29","41",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_41_1"
"MHR.4665","21/04/2020","LCSB","Pleistocene","9.29","41",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_41_1"
"MHR.4666","21/04/2020","LCSB","Pleistocene","9.29","41",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_41_1"
"MHR.4667","21/04/2020","LCSB","Pleistocene","9.29","41",300,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_41_300"
"MHR.4668","21/04/2020","LCSB","Pleistocene","9.29","41",300,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_41_300"
"MHR.4669","21/04/2020","LCSB","Pleistocene","9.29","41",300,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_41_300"
"MHR.4670","21/04/2020","LCSB","Pleistocene","9.29","41",300,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_41_300"
"MHR.4671","21/04/2020","LCSB","Pleistocene","9.29","41",300,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_41_300"
"MHR.4672","21/04/2020","LCSB","Pleistocene","9.29","41",300,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_41_300"
"MHR.4673","21/04/2020","LCSB","Pleistocene","9.29","37",3,"Microporella","speculum",NA,"Microporella_speculum","9.29_37_3"
"MHR.4674","21/04/2020","LCSB","Pleistocene","9.29","37",3,"Microporella","speculum",NA,"Microporella_speculum","9.29_37_3"
"MHR.4675","21/04/2020","LCSB","Pleistocene","9.29","37",3,"Microporella","speculum",NA,"Microporella_speculum","9.29_37_3"
"MHR.4676","21/04/2020","LCSB","Pleistocene","9.29","37",3,"Microporella","speculum",NA,"Microporella_speculum","9.29_37_3"
"MHR.4677","21/04/2020","LCSB","Pleistocene","9.29","37",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_37_4"
"MHR.4678","21/04/2020","LCSB","Pleistocene","9.29","37",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_37_4"
"MHR.4679","21/04/2020","LCSB","Pleistocene","9.29","37",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_37_4"
"MHR.4680","21/04/2020","LCSB","Pleistocene","9.29","37",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_37_4"
"MHR.4681","21/04/2020","LCSB","Pleistocene","9.29","37",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_37_4"
"MHR.4682","21/04/2020","LCSB","Pleistocene","9.29","37",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_37_4"
"MHR.4683","22/04/2020","LCSB","Pleistocene","9.29","37",17,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_37_17"
"MHR.4684","22/04/2020","LCSB","Pleistocene","9.29","37",17,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_37_17"
"MHR.4685","22/04/2020","LCSB","Pleistocene","9.29","37",23,"Microporella","speculum",NA,"Microporella_speculum","9.29_37_23"
"MHR.4686","22/04/2020","LCSB","Pleistocene","9.29","37",23,"Microporella","speculum",NA,"Microporella_speculum","9.29_37_23"
"MHR.4687","22/04/2020","LCSB","Pleistocene","9.29","30",13,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_30_13"
"MHR.4688","22/04/2020","LCSB","Pleistocene","9.29","30",13,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_30_13"
"MHR.4689","22/04/2020","LCSB","Pleistocene","9.29","30",13,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_30_13"
"MHR.4690","22/04/2020","LCSB","Pleistocene","9.29","30",13,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_30_13"
"MHR.4691","22/04/2020","LCSB","Pleistocene","9.29","30",13,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_30_13"
"MHR.4692","22/04/2020","LCSB","Pleistocene","9.29","30",9,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_30_9"
"MHR.4693","22/04/2020","LCSB","Pleistocene","9.29","30",9,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_30_9"
"MHR.4694","22/04/2020","LCSB","Pleistocene","9.29","30",17,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_30_17"
"MHR.4695","22/04/2020","LCSB","Pleistocene","9.29","30",18,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_30_18"
"MHR.4696","22/04/2020","LCSB","Pleistocene","9.29","29",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_29_8"
"MHR.4697","22/04/2020","LCSB","Pleistocene","9.29","29",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_29_8"
"MHR.4698","22/04/2020","LCSB","Pleistocene","9.29","29",12,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_29_12"
"MHR.4699","22/04/2020","LCSB","Pleistocene","9.29","29",12,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_29_12"
"MHR.4700","22/04/2020","LCSB","Pleistocene","9.29","1",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_1"
"MHR.4701","22/04/2020","LCSB","Pleistocene","9.29","1",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_1"
"MHR.4702","22/04/2020","LCSB","Pleistocene","9.29","1",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_1"
"MHR.4703","22/04/2020","LCSB","Pleistocene","9.29","1",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_1"
"MHR.4704","22/04/2020","LCSB","Pleistocene","9.29","1",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_2"
"MHR.4705","22/04/2020","LCSB","Pleistocene","9.29","1",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_2"
"MHR.4706","22/04/2020","LCSB","Pleistocene","9.29","1",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_2"
"MHR.4707","22/04/2020","LCSB","Pleistocene","9.29","1",3,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_3"
"MHR.4708","22/04/2020","LCSB","Pleistocene","9.29","1",3,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_3"
"MHR.4709","22/04/2020","LCSB","Pleistocene","9.29","1",3,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_3"
"MHR.4710","22/04/2020","LCSB","Pleistocene","9.29","1",3,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_3"
"MHR.4711","22/04/2020","LCSB","Pleistocene","9.29","1",4,"Microporella","speculum",NA,"Microporella_speculum","9.29_1_4"
"MHR.4712","22/04/2020","LCSB","Pleistocene","9.29","1",7,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_7"
"MHR.4713","22/04/2020","LCSB","Pleistocene","9.29","1",7,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_7"
"MHR.4714","22/04/2020","LCSB","Pleistocene","9.29","1",7,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_7"
"MHR.4715","22/04/2020","LCSB","Pleistocene","9.29","1",7,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_7"
"MHR.4716","22/04/2020","LCSB","Pleistocene","9.29","1",7,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_7"
"MHR.4717","22/04/2020","LCSB","Pleistocene","9.29","1",7,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_7"
"MHR.4718","22/04/2020","LCSB","Pleistocene","9.29","1",7,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_1_7"
"MHR.4719","22/04/2020","LCSB","Pleistocene","9.29","3",6,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_3_6"
"MHR.4720","22/04/2020","LCSB","Pleistocene","9.29","3",9,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_3_9"
"MHR.4721","22/04/2020","LCSB","Pleistocene","9.29","3",9,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_3_9"
"MHR.4723","22/04/2020","LCSB","Pleistocene","9.29","3",10,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_3_10"
"MHR.4724","22/04/2020","LCSB","Pleistocene","9.29","3",140,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_3_140"
"MHR.4725","22/04/2020","LCSB","Pleistocene","9.29","3",140,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_3_140"
"MHR.4726","22/04/2020","LCSB","Pleistocene","9.29","3",140,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_3_140"
"MHR.4727","22/04/2020","LCSB","Pleistocene","9.29","3",17,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_3_17"
"MHR.4728","22/04/2020","LCSB","Pleistocene","9.29","5",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_5_4"
"MHR.4729","22/04/2020","LCSB","Pleistocene","9.29","5",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_5_4"
"MHR.4730","22/04/2020","LCSB","Pleistocene","9.29","5",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_5_2"
"MHR.4731","22/04/2020","LCSB","Pleistocene","9.29","5",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_5_2"
"MHR.4732","22/04/2020","LCSB","Pleistocene","9.29","8",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_8_4"
"MHR.4733","22/04/2020","LCSB","Pleistocene","9.29","8",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_8_4"
"MHR.4734","22/04/2020","LCSB","Pleistocene","9.29","8",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_8_4"
"MHR.4735","22/04/2020","LCSB","Pleistocene","9.29","8",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_8_8"
"MHR.4736","22/04/2020","LCSB","Pleistocene","9.29","8",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_8_8"
"MHR.4737","22/04/2020","LCSB","Pleistocene","9.29","8",16,"Microporella","aff. speculum",NA,"Microporella_aff. speculum","9.29_8_16"
"MHR.4738","22/04/2020","LCSB","Pleistocene","9.29","8",16,"Microporella","aff. speculum",NA,"Microporella_aff. speculum","9.29_8_16"
"MHR.4739","22/04/2020","LCSB","Pleistocene","9.29","8",18,"Microporella","aff. speculum",NA,"Microporella_aff. speculum","9.29_8_18"
"MHR.4740","23/04/2020","LCSB","Pleistocene","9.29","9",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_9_2"
"MHR.4741","23/04/2020","LCSB","Pleistocene","9.29","9",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_9_2"
"MHR.4742","23/04/2020","LCSB","Pleistocene","9.29","9",4,"Microporella","speculum",NA,"Microporella_speculum","9.29_9_4"
"MHR.4743","23/04/2020","LCSB","Pleistocene","9.29","9",4,"Microporella","speculum",NA,"Microporella_speculum","9.29_9_4"
"MHR.4744","23/04/2020","LCSB","Pleistocene","9.29","9",4,"Microporella","speculum",NA,"Microporella_speculum","9.29_9_4"
"MHR.4745","23/04/2020","LCSB","Pleistocene","9.29","10",6,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_10_6"
"MHR.4746","23/04/2020","LCSB","Pleistocene","9.29","10",6,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_10_6"
"MHR.4747","23/04/2020","LCSB","Pleistocene","9.29","10",6,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_10_6"
"MHR.4748","23/04/2020","LCSB","Pleistocene","9.29","11",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_11_1"
"MHR.4749","23/04/2020","LCSB","Pleistocene","9.29","11",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_11_1"
"MHR.4750","23/04/2020","LCSB","Pleistocene","9.29","12",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_12_2"
"MHR.4751","23/04/2020","LCSB","Pleistocene","9.29","12",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_12_2"
"MHR.4752","23/04/2020","LCSB","Pleistocene","9.29","12",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_12_2"
"MHR.4754","23/04/2020","LCSB","Pleistocene","9.29","12",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_12_1"
"MHR.4755","23/04/2020","LCSB","Pleistocene","9.29","13",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_13_2"
"MHR.4756","23/04/2020","LCSB","Pleistocene","9.29","13",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_13_2"
"MHR.4757","23/04/2020","LCSB","Pleistocene","9.29","13",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_13_2"
"MHR.4758","23/04/2020","LCSB","Pleistocene","9.29","13",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_13_2"
"MHR.4759","23/04/2020","LCSB","Pleistocene","9.29","13",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_13_2"
"MHR.4760","23/04/2020","LCSB","Pleistocene","9.29","13",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.29_13_2"
"MHR.4761","23/04/2020","LCSB","Pleistocene","9.29","13",233,"Microporella","intermedia",NA,"Microporella_intermedia","9.29_13_233"
