Image_ID,Date,Formation,Age,Sample_ID,Shell_ID,Colony_ID,Genus,Species,
MHR.7936,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,1,1,Microporella,intermedia,
MHR.7937,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,1,2,Microporella,agonistes,
MHR.7938,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,1,2,Microporella,agonistes,
MHR.7939,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,2,1,Microporella,agonistes,
MHR.7940,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,2,1,Microporella,agonistes,
MHR.7941,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,2,1,Microporella,agonistes,
MHR.7942,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,2,1,Microporella,agonistes,
MHR.7943,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,2,1,Microporella,agonistes,
MHR.7944,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,2,1,Microporella,agonistes,
MHR.7945,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,3,1,Microporella,discors,
MHR.7946,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,3,1,Microporella,discors,
MHR.7947,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,3,1,Microporella,discors,
MHR.7948,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,3,1,Microporella,discors,
MHR.7949,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,3,2,Microporella,speculum,
MHR.7950,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,3,2,Microporella,speculum,
MHR.7951,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,1,Microporella,intermedia,
MHR.7952,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,1,Microporella,intermedia,
MHR.7953,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,2,Microporella,speculum,
MHR.7954,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,2,Microporella,speculum,
MHR.7955,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,2,Microporella,speculum,
MHR.7956,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,2,Microporella,speculum,
MHR.7957,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,3,Microporella,discors,
MHR.7958,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,3,Microporella,discors,
MHR.7959,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,3,Microporella,discors,
MHR.7960,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,3,Microporella,discors,
MHR.7961,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,4,Microporella,intermedia,
MHR.7962,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,4,Microporella,intermedia,
MHR.7963,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,4,Microporella,intermedia,
MHR.7964,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,4,Microporella,intermedia,
MHR.7965,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,4,Microporella,intermedia,
MHR.7966,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,4,Microporella,intermedia,
MHR.7967,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,5,Microporella,agonistes,
MHR.7968,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,5,Microporella,agonistes,
MHR.7969,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,5,Microporella,agonistes,
MHR.7970,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,5,Microporella,agonistes,
MHR.7971,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,6,Microporella,speculum,
MHR.7972,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,6,Microporella,speculum,
MHR.7973,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,6,Microporella,speculum,
MHR.7974,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,6,Microporella,speculum,
MHR.7975,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,7,Microporella,discors,
MHR.7976,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,7,Microporella,discors,
MHR.7978,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,7,Microporella,discors,
MHR.7979,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,7,Microporella,discors,
MHR.7980,2/24/2021,South Taranaki,Recent,KAH 1705.Box 8,4,7,Microporella,discors,
MHR.7981,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,5,1,Microporella,agonistes,
MHR.7982,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,5,1,Microporella,agonistes,
MHR.7983,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,5,1,Microporella,agonistes,
MHR.7984,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,5,1,Microporella,agonistes,
MHR.7985,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,5,1,Microporella,agonistes,
MHR.7986,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,5,1,Microporella,agonistes,
MHR.7987,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,6,1,Microporella,agonistes,
MHR.7988,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,6,1,Microporella,agonistes,
MHR.7989,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,6,1,Microporella,agonistes,
MHR.7990,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,6,1,Microporella,agonistes,
MHR.7991,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,6,2,Microporella,speculum,
MHR.7992,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,6,2,Microporella,speculum,
MHR.7993,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,6,2,Microporella,speculum,
MHR.7994,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,6,2,Microporella,speculum,
MHR.7995,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,6,3,Microporella,intermedia,
MHR.7996,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,6,3,Microporella,intermedia,
MHR.7997,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,6,3,Microporella,intermedia,
MHR.7998,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,6,3,Microporella,intermedia,
MHR.7999,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,6,4,Microporella,agonistes,
MHR.8000,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,6,4,Microporella,agonistes,
MHR.8001,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,6,4,Microporella,agonistes,
MHR.8002,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,6,4,Microporella,agonistes,
MHR.8003,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,6,5,Microporella,agonistes,
MHR.8004,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,7,1,Microporella,discors,
MHR.8005,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,7,1,Microporella,discors,
MHR.8006,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,7,1,Microporella,discors,
MHR.8008,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,7,1,Microporella,discors,
MHR.8009,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,7,1,Microporella,discors,
MHR.8010,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,7,1,Microporella,discors,
MHR.8011,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,7,2,Microporella,intermedia,
MHR.8012,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,7,2,Microporella,intermedia,
MHR.8013,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,1,Microporella,discors,
MHR.8014,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,1,Microporella,discors,
MHR.8015,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,2,Microporella,speculum,
MHR.8016,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,2,Microporella,speculum,
MHR.8017,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,2,Microporella,speculum,
MHR.8018,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,2,Microporella,speculum,
MHR.8019,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,3,Microporella,intermedia,
MHR.8020,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,3,Microporella,intermedia,
MHR.8021,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,3,Microporella,intermedia,
MHR.8022,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,3,Microporella,intermedia,
MHR.8023,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,3,Microporella,intermedia,
MHR.8024,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,3,Microporella,intermedia,
MHR.8025,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,4,Microporella,intermedia,
MHR.8026,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,4,Microporella,intermedia,
MHR.8027,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,5,Microporella,speculum,
MHR.8028,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,5,Microporella,speculum,
MHR.8029,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,6,Microporella,intermedia,
MHR.8030,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,6,Microporella,intermedia,
MHR.8031,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,6,Microporella,intermedia,
MHR.8032,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,6,Microporella,intermedia,
MHR.8033,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,7,Microporella,speculum,
MHR.8034,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,7,Microporella,speculum,
MHR.8035,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,7,Microporella,speculum,
MHR.8036,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,7,Microporella,speculum,
MHR.8037,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,8,Microporella,intermedia,
MHR.8038,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,8,Microporella,intermedia,
MHR.8039,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,9,Microporella,speculum,
MHR.8040,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,9,Microporella,speculum,
MHR.8041,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,9,Microporella,speculum,
MHR.8042,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,9,Microporella,speculum,
MHR.8043,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,9,Microporella,speculum,
MHR.8044,2/25/2021,South Taranaki,Recent,KAH 1705.Box 8,8,9,Microporella,speculum,
edm8823,2/25/2021,Northland Cruise,Recent,NL-17,NA,1,Microporella,ordo,
edm8824,2/25/2021,Northland Cruise,Recent,NL-17,NA,1,Microporella,ordo,
edm8825,2/25/2021,Northland Cruise,Recent,NL-17,NA,1,Microporella,ordo,
edm8826,2/25/2021,Northland Cruise,Recent,NL-17,NA,1,Microporella,ordo,
edm8827,2/25/2021,Northland Cruise,Recent,NL-17,NA,1,Microporella,ordo,
edm8828,2/25/2021,Northland Cruise,Recent,NL-17,NA,1,Microporella,ordo,
edm8829,2/25/2021,Northland Cruise,Recent,NL-17,NA,1,Microporella,ordo,
edm8830,2/25/2021,Northland Cruise,Recent,NL-17,NA,2,Microporella,ordo,
edm8831,2/25/2021,Northland Cruise,Recent,NL-17,NA,2,Microporella,ordo,
edm8832,2/25/2021,Northland Cruise,Recent,NL-17,NA,2,Microporella,ordo,
edm8833,2/25/2021,Northland Cruise,Recent,NL-17,NA,3,Microporella,ordo,
edm8834,2/25/2021,Northland Cruise,Recent,NL-17,NA,3,Microporella,ordo,
edm8835,2/25/2021,Northland Cruise,Recent,NL-17,NA,4,Microporella,ordo,
edm8836,2/25/2021,Northland Cruise,Recent,NL-17,NA,4,Microporella,ordo,
edm8837,2/25/2021,Northland Cruise,Recent,NL-17,NA,4,Microporella,ordo,
edm8838,2/25/2021,Northland Cruise,Recent,NL-17,NA,4,Microporella,ordo,
edm8839,2/25/2021,Northland Cruise,Recent,NL-17,NA,5,Microporella,ordo,
edm8840,2/25/2021,Northland Cruise,Recent,NL-17,NA,5,Microporella,ordo,
edm8841,2/25/2021,Northland Cruise,Recent,NL-17,NA,5,Microporella,ordo,
edm8842,2/25/2021,Northland Cruise,Recent,NL-17,NA,6,Microporella,ordo,
edm8843,2/25/2021,Northland Cruise,Recent,NL-17,NA,6,Microporella,ordo,
